Dialect,Domanda,Risposta
full,x,"Accussì dunca fa lu sceccu pacinziusu e ddoppu na para di provi Ciccu nzerta lu versu giustu e cci metti a tistera ca iddu stissu si sistema cu na ticuliata di testa ma comu metti lu nasu fora e rispira l'aria frisca di campagna cancia attiggiamentu 

Tantu p'accuminciari si chianta nta porta da stadda pi rispirari a purmuna chini e farisi na bedda e sustanziusa rragghiata di sudisfazzioni e fari sapiri a tutti ca è attorna 'n circulazzioni. Lu sò ragghiu difatti nun è lamintusu comu quannu vidi na sciccaredda sapurita ma di filicità. Si capisci du tonu e di comu è mudulatu. Chiddu ca sia!"
full,x,"COLA - Cci vogghiu fari livari a patenti di purtari lu carrettu 

A briga cu sceccu cuntinua davanti lu palazzu. Ciccu attacca lu sceccu nta l'aneddu ca cc'è apposta ntu muru e fa casu ca s'avi scurdatu a coffa ca canigghia, lu manciari pu sceccu. COLA - Chi cci fa? Dicci ca è a punzzioni pi chiddu cc'avi fattu 

CICCU - No, lu sceccu avi travagghiatu, avi lu dirittu di manciari. Tu manci sempri e nun travagghi mai. Talè chi facemu. Tu portici nsicchiu di acqua, ju cci fazzu tanticchia di erba ca spiranza ca cci piaci 

COLA - Nsicchiu? Nbiccheri nun cci vasta? CICCU - Camina (torna ddoppu quarchi minutu cu un fasciuneddu di erva e vidi ca Cola voli fari biviri lu sceccu comu ncristianu)

COLA - Veni ccà lu papà, grapila ssa vuccazza di sceccu (lu sceccu isa a testa) Nun cci nn'avi siti?"
full,x,"Chi vuliti, chi vuliti? COLA - (ancora a vuci normali) Cola e Ciccu semu 

CICCU - (a vuci auta) Ciccu e Cola, Ciccu e Cola 

DON PASQUALINU - Amu caputu, lu sacciu, lu sacciu, chiddi di Turuzzu, di Turuzzu, lu sacciu 

COLA - V'avi tilifunatu donna Nunziata? DON PASQUALINU - Tilifunari? A di unni sbarcati ... di unni viniti! Tilifunari! Ccà sulu i carrabbineri cci annu lu tilefunu, lu tilefunu sulu i carrabbineri cci l'annu! COLA - Lu capivu, lu capivu 

DON PASQUALINU - Nui pajisani a quattr'occhi parramu. A quattr'occhi ccà si parra 

CICCU - Cola lu capisti? Lu capisti Cola? COLA - Lu capii, lu capii

DON PASQUALINU - Atu vinutu pu carrettu? Pu carrettu siti ccà? COLA - Sissi sissi e pu sceccu, pu sceccu ... vui ... nnu dati stu sceccu, stu sceccu ... vui nnu dati? Chi diciti, chi diciti?"
full,x,"E mentri i tri Ci abballunu di cuntentizza e Arturu si teni a testa cu du' manu e a tuculia ccabbanna e ddabbanna, donna Nunziata cci jetta a vuci ca è ura di iri ô cimiteriu. cuntinua"
full,x,"ARTURUZZU - Ma vuiautri si siti sperti a picca a picca tutti cosi v'at'a ccattari e ju a prezzu di favuri vi li vinnu ... e ora bonu cu sti discursa, jemu a taliari sti biniditti carti. Donna Nunziata vui lu sapiti unni su'? DONNA NUNZIATA - Ju? Chi nni sacciu ju! ... Vidi ntu casciolu du cantaranu da cammara di facci i scali ... ann'avi ssiri nchiusi cu chiavi e catinazzu ... accura ô pruvulazzu 

ARTURUZZU - Forza picciotti, muvemuni, nun vidu l'ura ca sta storia si finisci. I chiavi ju cci l'aiu, ntu pastranu di me ziu i truvai. Amuninni, acchianamu 

cuntinua"
full,x,"SARIDDA - Dicitici ca Saridda Manciaracina avi purtatu ntighhiumi granni quantu na rota 'i carrettu di pasta ô fornu 

ROSA - E Rosa Bevilacqua na torta pasqualina ca cacocciula e na mpanata di ricotta e spinacia 

SARIDDA - Si, va beni, ma a pasta ô fornu pasta ô fornu eni, tuttu nautra cosa, tu lu sa' comu mi fidu a falla ju, chi cci mettu! ROSA - (pi rifarisi) Don Carmelu ntu tabbutu maggicu è nfilatu

SARIDDA - (scantata) Beddamatri! TUTTI DUI - Un cci vulìa, un cci vulìa

DONNA NUNZIATA - Finitila di picchiuliari, don Carmelu è mortu e ntabbutu è ntabbutu (tutti tri si fannu a cruci) Spirannu lu Signuri 

PIPPINEDDA - (allegra allegra) Bonjornu a tutti! DONNA NUNZIATA - Aò, unni cridi di ssiri! Ccà nmortu cc'è ! PIPPINEDDA - E nun sì cuntenta zia? Sta casa 'n festa pari!"
full,x,"Don Carmelu si misi dintra ca si scantava ca ccî rrubbavunu

AUTURI - E nun cc'è mancu bisognu di perdiri tempu pî letta! Ju tu dicu quali su'! Cchiuttostu i linzola ammancunu ! DONNA NUNZIATA - Nun cci nn'è! Linzola cuperti e cuscina tutti vinnuti foru

COLA - Quarchi matarazzu arristau armenu? DONNA NUNZIATA - Chissi tutti, nuddu nni vosi picchì nun su' di gommapiuma comu si usunu ora ma di lana o crinu

ARTURUZZU - Ciccu tu ... CICCU - A mia mannimi 'n cucina, megghiu mi cci attrovu 

COLA - Ju na manu d'ajutu cci pozzu dari 

CICCU - Tu a mia? A ccu vo' pigghiari pi fissa! ARTURUZZU - Tu cu mia avi veniri. Allura muvemuni (a l'Auturi) Prestimi cinquanta euru ... DONNA NUNZIATA - Lassulu stari! Acchiana dda supra ... ARTURUZZU - Pi ccamora nun è lu casu ... (a l'Auturi) Mi duni sti sordi?"
full,x,"Cunchiusa filicimenti a prijiera dê morti pi don Carmelu difuntu, turnamu a ssiri espluratura. Nun attruvamu nenti di spiciali, sulu malabbidiu e lurdia. A cucina mmeci è digna di discrizzioni picchì è unica, difficili ca si nn'attrova nautra a stissa. Pi ccuminzari è ccussì spazziusa ca cci va ntavulu pi deci cristiani, appoi è tutta di petra unni si cucina e pigghia na parita e menza. Nun cci su' cumpunibbili e ccussì cazzalora, pignati pigghiateddi e pignatuna, padeddi padidduzzi e padidduna, e autri mbrogghi, su' appinnuti. Ma turnamu ô cuntu! Quannu a notti accumincia a schiaririsi e a livanti cumpari nchiaruri, ca significa ca lu suli è nto spuntari, arrisbigghia a tutti."
full,x,"Ascutatimi attentu. Ju Turuzzu a vuiautri lu raccumannu! Ajutatilu, vi nni pregu, cu cori 'n manu vi parru, nun lassatilu sulu! Iddu lu rispunzabbili di tuttu è, ricurdativillu, rispunzabbili di tuttu! Ajutatilu pi favuri, sulu nun cci a po' spuntari! Giuratimillu

AUTURI - Sì sì, va beni 

DON CARMELU - No no, mi l'aviti a giurari, tutti pari pari 

TUTTI - Vu giuramu 

DON CARMELU - Ccà i manu (tutti cci strinciunu a manu ... ju vulissi ma nun pozzu) Arricurdativi ca 'n puntu di morti mu stati giurannu, ca ora lu giuramentu sacru e mmiulabbili avi ddivintatu 

AUTURI - Nun vi pigghiati pena, sapemu comu cumpurtarini 

COLA - Arturuzzu sulu nun cci rresta 

CURRAU - Na manu d'aiutu cci a damu 

CICCU - Supra di nuiautri cci putiti puntari 

DON CARMELU - Grazzi, chissu vulia. Ora moru cchiù cuntenti ancora 

ARTURUZZU - (torna) Attruvai sta tinna, è bedda pisanti."
full,x,"Chi sta nsinuannu ca i babbitutini ca cunta l'Auturi cchiù cridibbili di sta storia su'? AUTURI - Ha ssiri gratu ca semu unni semu e ca lu mumentu è chiddu ca è picchì tu dicissi ju siddu scrivu babbitutini (pi furtuna nti ddu mumentu nesci don Marianu) 

ARTURUZZU - (si cci vvicina) Don Marianu chi mi cuntati? DON MARIANU - Fici na bedda e santa cunfissioni 'n menzu a tanti lacrimi e ""ahhhiai chi duluri"" ... cchiossà un ti pozzu diri 

ARTURUZZU - Cci a dastivu a ssoluzzioni? DON MARIANU - Cci a desi ... puru l'estrena unzioni cci desi e puru lu viaticu. Ora i dulura li supporta cu sirena rassignazzioni ... stacci vicinu, oramai picca nn'avi. Mi nni vaju. Quannu è ura chiamami ca cci dugnu a binidizzioni 

ARTURUZZU - Rresta sirvutu. Cola accumpagnulu e nchiudi lu purtuni."
full,x,"COLA - Dicitici ca a mia di dispirazzioni m'atu fattu moriri 

DON MARIANU - (arrivannu) Sia ludatu Gisù Cristu 

MITATERI - Oji e sempri don Marianu 

COLA - Oji e sempri 

DON MARIANU - Figghioli arricurdativi ca nzinu ca cc'è vita cc'è spiranza 

MITATERI - Allura spiranza nun cci nn'è! ARTURUZZU - (arrivannu) Viniti don Marianu, fazzu strata

MITATERI - No, si cc'è lu parrinu a spiranza cc'è 

COLA - Cc'è a spiranza ca spiranza nun cci nn'è 

MITATERI - Allura apposta lu faciti! CURRAU - (ca nesci da bibbliuteca cu Ciccu e l'Auturi) Cci a finiti di fari vuci? COLA - Ju nun sacciu pi unni cci spera lu cori a chistu ccà 

ARTURUZZU - (nesci da stanza) Zittitivi, lu parrinu lu sta vunfissannu."
full,x,"A morti cci avi varagnatu nzèmmula cu me fratuzzu beddu. ARTURUZZU - Viditi ca nènti sapiti! Vostru frati cu fraudi e ngannu sa purtò, me matri nun lu vulia, cci ntisi diri cchiossà di na vota mentri ca si sciarriavunu. DON CARMELU - Nun cci cridu

ARTURUZZU - Quantu voti cci scappò pi curriri nti vui ma vostru frati sempri a ttuppava. L' urtima vota mentri ca turnavunu nta machina stissa si sciarriaru accussì forti ca vostru frati persi lu cuntrollu da machina e jeru a finiri nti un vadduni e mureru sutta lu corpu. COLA - Matri mia chi traggedia? DON CARMELU - Nun cci cridu! Tu mi sta mbrugghianni. Ju sacciu ... ARTURUZZU - Ju a viritati vi staju dicennu, siddu mi criditi o no ju nun cci pozzu fari nenti."
full,x,"CICCU - (senza badari a Don Carmelu) Lu mancatu succorsu lu certificatu pinali allurdia

AUTURI - Unni nni trovu unu? Ju cci vaju 

DONNA NUNZIATA - (trasi cu na scutedda fumanti di acqua vugghienti) Cca sulu un nfirmeri avemu, Don Pippinu 

ARTURU - Ancora vivu è? DONNA NUNZIATA - Ccu l'avi fari moriri? ARTURU - (si pigghia a scutedda) Datimilla a mia, ju cci penzu. Cola, mettilu assittatu 

DON CARMELU - Chi mi vuliti fari? (Cola lu vulissi pigghiari pi li sciddi ma Don Carmelu nun si fa pigghiari e torna a jittari vuci) Aiuuuutu ... i manu 'n coddu m'annu misu ... strangulari mi vonnu ... aiuuuutu ... mi stannu affucannu ... nmaceddu fazzu ... leviti di ccà ... (si ssetta) dammi ccà sta nappa tu ( acchiappa a scutedda ma i manu cci tremunu assà e si nni jetta tanticchia 'n coddu) aiuuuutu ... abbruciari mi vonnu ..."
full,x,"Arturuzzu usa a furchetta comu sempri, Cola ""nsacca"" cucchiarati ca appoi arrifridda sciusciannuci 'i supra, Ciccu i cucchiarati i pigghia nichi 'i supra supra ô bordu du piattu, surridennu, cosa ca cci fa capiri chiaru ca sa sta gustannu pu veru, Currau si talia in estasi ogni cucchiarata ca si gghiutti a occhi nchiusi senza masticari, l'Auturi è lu cchiù educatu e raffinatu picchì porta a cucchiara a vucca e no viciversa ma sicunnu idda è chiddu ca gusta cchiù picca chiddu ca mancia picchì va appressu a l'etichetta, lu zu Janu pi finiri comu sempri si strinci lu nasu comu i cani. Lu pranzu cuntinua allegru accussì ca du' cunigghi a stimpirata scumparunu 'n tempu 'i nenti accumpagnati du pani di casa cu l'alivi produzzioni da massaria. Lu pastu nun finisci ca frutta e cosi aduci, a cultura cuntadina nun li prevedi."
full,x,"COLA Nun si fida 

CICCU Pi mia nun sapi mancu chi gghiè 

ARTURUZZU Facemunilla 'n quattru, cchiù divertimentu cc'è 

CURRAU (pi subbitu) Ju pi cumpagnu Arturuzzu mi pigghiu 

CICCU Maimaria! Ju aiu giuratu ca cu Cola un cci avi jucari cchiù 

COLA E mancu ju cu tia 

ARTURUZZU Si ponnu scucciari Cola e Ciccu,

CICCU Ciccu e Cola, senza sbagghiari 

COLA Cola e Ciccu dormunu ntu stissu lettu ... CICCU Ciccu e Cola si spartunu lu sonnu ... COLA Cola e Ciccu manciunu ntu stissu piattu 

CICCU Ciccu e Cola bivinu ntu stissu biccheri ... COLA Cci annu lu stissu varveri ... CICCU Su' sempri nzemmula ... COLA Ma cu i carti ... CICCU Nnè ju ccu sugnu nnè tu ccu sì ... COLA Luntanu ca è megghiu ... CICCU Diu cci nni scanza a jucari cu iddu, na guerra fussi

COLA Nca certu!"
full,x,"Dici ca na vota lu senti ca parrava a sulu a sulu, veloci veloci ma i palori mbrugghiati erunu idda nenti cci capiva. Finarmenti arrinesci a fallu sciri, a farici pigghiari suli ca jancu comu lu latti avia ddivintatu. Fa amicizzia cu figghiu du mititeri, cchiù grannizzedfu, ca cci riala ncanuzzu ca chiama Bisgiu. Chi nomu è nun s'avi mai saputu. AUTURI Na palora francisa è, giuiellu veni a diri 

ZA MARIA Chiddu ca è. Stu canuzzu avi statu a sò spargiuta, picchì, dicemuci, lu fa risbigghiari, cci fici aviri nautra vota nteressi e piaciri nta vita. Frichintannu l'autru picciriddu si mpara a parrari, a jiri a cavaddu, a munciri pecuri e vacchi, a purtalli a pasturari, a tirarici petri."
full,x,"(lu isa pi nvrazzu)

COLA - Ju nun capisciu picchì cci avi mmiscari a mia nti tò probblema 

Trasunu dintra e ddoppu nminutu su' attorna fora. Ciccu nesci pi primu cu nsaccu menzu chinu di piseddi cugghiuti frischi, Currau cu nsculapasta e nsaccu vacanti. Pi urtimu nesci Cola cu nsaccu ... chinu di laminteli. Ciccu e Currau si ssettunu unu di facci a l'autru e pi subbitu attaccunu a munnari e jittari piseddi ntu sculapasta mentri Cola a caputavula cuntinua a lamintarisi munnannu e manciannu. Su' cchiossà chiddi c'abbia nto stommacu ca chiddi ca finìsciunu dintra lu sculapasta. CICCU - Si nun cci a finisci di lamintariti e di manciari ... lu vidi stu sculapasta? Tu ncoppulu 'n testa comu a Don Chisciotti di Julius Sesar 

Menu mali ca veni lu zu Janu cu tri cunigghi beddi scannati."
full,x,"Sulu ê dinara penza e a 
comu accaparrarisi autri tirrina appinenti (!)

ZU JANU-Cca, a parti i nostri e quarchi autru, tuttu so' eni. Nui pi 
furtuna nun am'avutu bisognu di iddu fin'astura e iddu si 
rudi e si pigghia 'i colliria

ZA MARIA-Siddu lu vidi, mischinu, mmecchiu di ottant'anni pari. Ora 
cu vastuni va jennu. Lurdu, ngrasciatu e strasannatu. Npuvirazzu ca dumanna limosini pari. ZU JANU-Iddu ca è curtu a comu s'avi ridduciutu, nnanittu pari. ZA MARIA-Figuriti ca a Donna Nunziata a via di ova a paja. A 
mischina p'aviri quarchi sanareddu a musica si cci avi 
mettiri 

ZU JANU-Tutti i studia pi nun nesciri dinara

ZA MARIA-Chi si nn'avi fari, sulu iddu lu sapi 

ZU JANU-Ju pi mia ju dicu ca picca nn'avi! A ccu l'avi lassari tutta 
sta robba?"
full,x,"Lu zu Janu e a za Maria stannu nti na casudda fabbricata schimmesci rispettu a strata e sutta di chista ca cchiana ancora, a menza costa da muntagna da galliria, mancu a tricentu metri, a sò stissa autizza. È ntra du' ulivi siculari davanti a nnespucu e mmarcocu minnularu. Nto sò latu drittu cci su' du' casotti, unu pa ricotta e lu caciu, l'àutru pu palmentu, lu trappitu e lu mulinu 

Nto casottu da ricotta cc'è na quadaredda cchiù niura di na notti scura senza luna e stiddi, misa supra ntrippodu supra a tanti ligna pronti pi ssiri addumati. Appoi supra ntauluni cci su' na pocu di formi di primusali e tumazzu pronti pi ssiri vinnuti. Nti l'autru casottu lu palmentu cunsisti di du' vaschi di roccia, impermeabbili."
full,x,"Pi mia ogni cosa a mia nun mi pari ca è jittata a casu ma cu criteriu sistimata puru si tuttu avi na funzioni diversa pi comu fu criata. Cola è ccussì delusu ca cchiappa chiddu ca cci capita e lu jetta a comu veni prima. A manu manca du purtuni cc'è na scala bedda larga ca porta ô primu pianu unni cc'è un nummuru mpricisu di cammari di lettu. Ar-turuzzu cci vulissi acchianari pi mustrarini i stucchi e i pittura ca nun si sapi quantu su' beddi. D. NUNZIATA - Nun ti rrisicari! Talia i scaluna quantu su' pruvulazzati. Don Carmelu ... tò ziu ... nun voli ca cci scupu. Iddu 
ogni jornu cuntrolla si cci su' pidati strani. Nun voli a 
nuddu ddassupra. Ddà oru e dinari cci teni, un sacciu 
quantu ma assà ann'a ssiri ..."
full,x,"Di sutta di nuiautri cc'è na chiana circunnata di muntagni a menza autizza ca di mità costa nzinu a cima di vosca fitti fitti su' cummigghiati e nti parti vasci di vigni, giustu p'avirini lu vinu di sciusciari tuttu l'annu 

A chiana stritta e longa è ntiramenti cultivata di culturi di tanti maneri È spartuta in du' parti di na ciumara ca si jetta nti nlagu nicu nicu. Strati nun cci nn'è, sulu trazzeri e viola. I casi colonichi su' sparsi na ccà na ddà a na distanza sicura da ciumara picchì cu l'acqua ca si rrizzola dê muntagni nun si cci babbia, un si po' mai sapiri chi po' cumminari. A ducentu metri sutta di nui, propiu di facci, tanticchia cchiù jautu dê casi, a stazzioni do trenu cc'è. Nta sò dritta, a centucinquanta metri cu sì e cu no, nmini cimiteriu cc'è cu du' casuzzi o cantu."
full,x,"Scummittemu ca siddu mu duni a mia pi na simana tu fazzu addivintari l'ominu cchiù tintu da Terra. Ti fazzu sentiri quantu mali palori cci nesciunu da vucca contru 'i Tia ""

""D'accordu "" - cci fa lu Signuri - ""facci chiddu ca vo' ma nun cci tuccari a vita"". ""Nca certu"" - cci dici dda cosa fitusa - siddu mori lu spassu finisci"". Lu Signuri ancora no cci avi datu lu via lìbbira ca a Giobbi cci arrivunu nutizzi, na ddoppu l'autra comu siddu cu lazziteddu erunu ttaccati, accussì tinti ca nautru cristianu sutta lu corpu avissi murutu. Cci robbunu crapi e pecuri, vacchi e jamiddi, scecchi e cavaddi, appoi na trumma d'aria cci distruggi a casa unni tutti i sò figghi cu mugghieri mariti e niputi stapiunu facennu na festa e morunu tutti pari pari. Lu mischinu di Giobbi è dispiratu."
full,x,"ARTURU, Papa Giuvanni Paulu ll e Binidittu XVI

ARTURU(arriva no a passu sveltu, a passu veloci comu quannu avissi prescia e proseguiri ammeci si ferma di bottu unni cci su' i tri ""Ci"", l'Autori mancu a cuntallu, ju ... a mia nuddu mi scopri, lu distinu di l'alteregu chissu è) Bonasira (tutti cci 
rispunnunu, Cola no) E tu picchì nun mi saluti? COLA(si firria di latu pi nun taliallu e a menza vuci cci dici) Ciau

ARTURUU sapiti c'annu fattu lu Papa? COLAChi nutizzia! A ballari ora mi mettu 

CURRAUQuannu avi statu 

ARTURUAntura, ntornu i sei e menza, nun l'atu ntisu i campani a festa

CURRAUAaah, eccu picchì 

COLAJu ancora tuttu stunatu sugnu 

ARTURUMa nun è curpa dê campani ..."
full,x,"nun dicu nenti di cchiù 

AUTORIPicciotti, taliati cu sta vinennu 

CURRAU Artuuuuru

COLA Beddamatri! Ju mi nni scappu 

CICCU Nun è a tò jurnata oji! cuntinua"
full,x,"Cola allura sfrutta l'estasi di l'amicu, rristatu senza senzi, e ca scusa di tagghiaricci na fedda di pani cu cuteddu ca iddu cci avi nti manu, trasi 'n pussessu di vastedda e buttigghia. Giustu giustu nti ddu pricisu mumentu da chiesa o cantu i campani azziccunu a sunari a festa, ovidivà pi quali cilibbrazzioni, e quannu i campani sonunu nti ssa manera mischinu ccu si cci trova 'i sutta, megghiu ca si nni scappa luntanu, i decibel ê stiddi arrivunu, cc'avi fari a discuteca! Siddu appoi a sunari su' tutti i campani du pajisi sulu nta campagna si trova paci. Fu accussì ca ntra tutta dda cunfusioni, i quattru si manciunu menzu chilu di pani e si vivunu menzu litru di vinu."
full,x,"Tu porta c'avi purtari comu lu sciunni, i mpanati caudi caudi si manciunu e nuiautri macari cu morsu nta vucca parramu 

CURRAU (pigghiannu i bicchera) Don Micheli lei ... PASQUALINU Vossia 

CURRAU ... vossia parrava 

DON MICHELI Vuiautri nun lu sapiti ma ju avi na vita ca cummattu pa Sicilia ... NUCCIU (taliannulu suspittusu) Accussì, zittu tu zittu ju ... senza ca nuddu nn'avi saputu mai nenti 

DON MICHELI Ncristianu risirvatu sugnu 

FABBIU Vero, ora che ci penso, di lui niente si sa

DON MICHELI Cci criditi o no, ju aiu parratu cu nmari di pulìtici riggiunali e nazziunali ma nun aiu cunchiudutu mai nenti. Vuiautri stasira m'atu graputu l'occhi e a menti. Nun è do jautu ca a rifurma, lu canciamentu avi viniri ma do vasciu, do populu 

FABBIU Se permetti, non sono d'accordo."
full,x,"terza scena 

P I R S Lu N A G G I 

I STISSI e PINA 

PINA (grapi a porta ddu tantu pi farici passari a testa, parra alleggiu)
Cc'è Don Micheli ... PASQUALINU Trasi ... e nchiudi ssa porta (Pina trasi) Cc'avi dittu 

PINA Surdu addivintasti? Cc'è Don Micheli ... lu ... lu ... m'avete caputo 
 lu fazzo trasiri ? PASQUALINU Nca certu! A me casa i porti pi tutti su' aperti (l'autri si talianu nti facci maravigghiati)

PINA Cuntenti tu ... vuiautri. signori che dicete? CLAUDIU Signura lu patruni di casa iddu è 

PINA Allura lu fazzu trasiri? Cuntenti vuiautri cuntenti tutti (via)

quarta scena 

P I R S Lu N A G G I 

I STISSI menu Pina 

NUCCIU Chi voli chistu cca ora? CLAUDIU Senza scassarini i baddi nun cci sa' stari 

FABBIU Per essiri qua a chest'ora deve averci seguito

PINA (grapi a porta e cu ntonu ..."
