Dialect,Domanda,Risposta
full,x,"La Pruvincia di Catania avi lu stemma e lu cunfaloni chî culuri assignati cu lu dicretu dû 7 giugnettu 1883 dû Re Ummertu I. Lu stemma è custituitu di un scudu aràrdicu nquartatu; 
Lu stemma dû Comuni di Catania é custituitu di un scudu cô funnu azzurru, cimatu di la curona riali aragunisi e sutta a la liggenta c'è scrivutu ""S.P.Q.C."" ( ); a lu centru c'è un liafanti di culuri russu purpurinu misu di prufilu, cu la prubbòsciti isata e li zanni di culuri avòriu girati a manu manca e supra d'iddu c'è misa na granni littra maiùscula ""A"" ( ), macari chista di culuri russu. ( ) Catania rumana si friggiava di la sigla latina mpiriali ""S.P.Q.C."" Senatus Populus Que Catanensium: Lu Sinatu e lu Pòpulu di Catania."
full,x,"Steven Allan Spielberg (Cincinnati, 18 di dicèmmiru 1946) è un riggìsta di Hollywood. Steven spielberg nasce a cincinnati (ohio) lu 27 ricìemri 1948 e trascorre l'infanzia e l'adolescenza a scottsdale (arizona) unni i genitori, insinu a 'na certa età, gli vietano a frechentazione di li sali cinematografiche, macari si lu sostengono rintra a so' precoce passione pi lu cinema. Ancùora carusu firrìa 'na ventina ri super8 autoprodotti, ispirannosi a li generi classici du cinema statunitense (western, fantascienza, eccetera), poi, a dicinnovi anni si trasferisce a los angeles unni trasa pi contatto cu na picca di li personalità ri spicco di la cosiddetta “nuova hollywood” comu gorge lucas, brian di parma, francis ford cùoppula. Nta 1969 firrìa lu so primu film pi 35mm, ammlin', grazzi o quali ottiene 'n contratto cu a universal pi realizzari r'i telefilm."
full,x,"'N ogni ghiànnula pò èssiri distinta na parti cintrali, ditta corpu, l'estrimitati rivolta versu la fussetta (coddu) e la parti upposta (funnu). Li pareti dâ ghiànnula sunnu cumposti di cèlluli di tri tipi diversi:
Ntê pareti dû stòmmacu sunnu prisenti macari àutri dui tipi di ghiànnuli:
Ntrammi hannu la funzioni di sicèrniri sustanzi mucuidi. Doppu ca lu stòmmacu s'è cumplitamenti svacantatu, accuminza a èssiri pircorsu di cuntrazzioni rìtmichi, c'addivèntanu sempri chiù frichenti, cu l'aumentari dû tempu di dijunu, pruvucannu li cussidditti ""crampi ô stòmmacu"", assuciati â sinsazzioni di fami. Cu la ncistioni dû manciari (civu), sti cuntrazzioni tirminanu. Lu rilassamentu dâ musculatura dû stòmmacu, pirmetti lu sô espannìrisi 'n vulumi, pi putiri riciviri tuttu lu pastu. Lu manciari (civu) ntrasi ntô stòmmacu e sùbbutu nizzianu li cuntrazzioni piristàltichi, ca dâ riggiuni pilùrica, si prupàganu comu n'unna finu ô piloru stissu."
full,x,"Sotta lu cunzulatu di Marcu Emilio e Luciu Aureliu, Catania eppi na secunna distruzzioni, pi na disastrusa eruzzioni di l'Etna (la prima fù nta l'èbbica greca), ca ristau canusciuta comu l'eruzzioni di li fratelli pii, ca si cunta nta la liggenna comu li dui fratelli Anfìnomu e Anàpia, purtaru li ginitura nta li spaddi, mentri ca la lava si grapìa a lu passaggiu d'iddi. Stu pisodiu fu cuntatu di li pueti latini comu a Virgiliu e di li muniti di Sestu Pumpeu, stampati a Catania ntô I sèculu a.C . Lu territoriu di Catina, fu ancora ntirissatu di culati làvici ntô 50, ntô 44, ntô 36 e pi finiri ntô 32 a.C. cu na disastrusa culata làvica ca ruvinò campagni e cità. Nta stu pirìudu fu littiralmenti dipritata di lu Pro-Prituri Verre, comu tistimònianu li dinunci di Ciciruni."
full,x,"(Marx-Engels, Opiri Cumpleti, Editori Riuniti, vol. XVII, pagg. 375-377, n italianu). »
La storia dâ Sicilia si pò spartiri'n èbbichi assai pricisi, signati di li mmasioni ca l'ìsula subbìu di l'antichitati nzinu a ora. 'N Sicilia ci sunnu tracci di l'omu di lu X millenniu a.C. , nintra la Grutta dû Ginuvisi nni l'Ìsula di Livanzu, 'ncapu lu Munti Pillirinu, nintra la grutta di l'Addaura, e p'a jiri lu Gulfu di Casteddammari, nintra la grutta di l'Uzzo e nintra la grutta di San Tiudoru a Acchiduci 'n pruvincia di Missina. Di l'èbbica dû brunzu s'attruvaru tracci di cumunitati p'a jiri a Notu, Thapsos e nnâ zona di Milazzu. Ntô tardu pirìudu di l'èbbica dû bronzu, li Micinei n crisi pi mutivi pulìtichi e ecunòmichi, accuminciaru a spiriri dâ scena miditirrània. Ô sò postu arrivaru dû nord àutri pòpuli."
full,x,"L'èbbica sveva accuminza cu lu spusalizziu di Custanza di Sicilia cu Enricu VI di Svevia, chi ricevu n doti lu regnu nurmannu ristatu senza senza àutri eredi. Pirsunaggi prutagunisti di stèbbica foru Fidiricu II di Hohenstaufen I di Sicilia, mpiraturi dû sacru rumanu mperu ie re dà Sicilia, Custanza di Sicilia sò matri e Enzu di Sardegna, re e pueta. L' èbbica aragunisi accuminciau cu la fini dî Vespri siciliani, quannu lu pòpulu sicilianu si rivurtau contra lu putiri angiuinu ntô 1282. La Sicilia ristau nnipinnenti comu Regnu dò 1282 ò 1416 comu nnomi di Regnu di Triancria cu nà dinastia di re sò nasciuta nna Sicilia ma a cumannari jerunu cchiò ssai i nobbili tipu i Baruni ie i Conti siciliani. Ntò 1416 accumincia ppà Sicilia lu piriudu viciriali ma la nnipinnenza amministravita arristau cu nnu cuvernu centrali ie un parlamento ca ricìa sempri nzoccu fari."
full,x,"Lu primu attaccu dû nimicu era d'aspittarisillu a Missina e li missinisi si priparàvanu a la difinziva pri mari e pri terra: la campagna arredi a la cità vinni appariggiata e schianata, foru schiantati li vigni, sdirubbati li casi di campagna e li ligna e lu matiriali di chisti fu mpijatu p'abbissari e rènniri cchiù forti li mura dâ cità; vìnniru fabbricati màchini, si pripararu armi. A mari, la trasuta dû portu vinni chiuruta cu travi galliggianti e catini; foru tinuti pronti li navi di guerra e fu priparatu lu focu grecu, prontu pri èssiri ittatu contra a li navi nimichi.[6]
A lu 2 di giugnu quaranti navi angiuini foru mannati pri Missina e chista ci nni mannau trenta a lu ncontru; chiddi, supprinnuti ca la mìsira Sicilia ammustrava li denti, si nni turnaru arredi pri Scilla."
full,x,"La straggi cuntìnua tutta la notti e lu jornu doppu ntâ cità, ntê terri vicini, ntê cuntrati cchiù ammucciati, nzinu a spannìrisi pri tutta la ""vaddi di Mazzara"". Nta stu primu summuvimentu pupulari, vènunu fatti a pizzudda chiossai di 2.000 franzisi; li corpi massacrati lassati ntê strati pri jorna e jorna e appoi vurricati no pri pietati, ma pô fetu ca mpista l'ària. Cunigghiuni è la prima a iri appressu e fari comu a li palirmitani, e appoi l'àutri terri cchiù pupulati, e appoi la rivuluzzioni si spanni pri tutta la Sicilia. fu pri tunnina salata la Franza »
Cci fu cungiura ? Fu cungiura dî Baruni ?"
full,x,"""Li pulitici sunu purtati a rispittari, chiu tostu ri manipulari, a rialitati sulu si a lu pubbricu ci antiressa a viritati e si sunu purtati a dàrici na punizzioni ei pulitici ca sunu truvati a nun circari a viritati. L'urganizzazzioni comu a l'Istitutu ra Sucitàti Rapùta e a Funnazzioni ra Sucitati Rapùta di l'Africa dô Sud anu lu scopu ri prumòviri attivamenti a sucitati rapùta traversu lu cuimmorgimentu rô pubbricu. 'Nta lu 1947, Poppir funnau cu li so cumpari Friedrich Hayek, Milton Friedman, Ludwig von Mises e jautri a Sucitati Monti Pillirun p'addifènniri lu libbiralìsimu classicu, 'nta lu spiritu da sucitati raputa."
full,x,"Ntô 1927 lu fascismu naziunalizzau tutti li mineri, ma nun cunchiurìu assai pirchì la pruduzzioni non s'arripigghiau cchiù, mancu ntô dopuguerra dô '43. A partiri dô 1975 s'hannu chiudutu na appressu a l'àutra tutti li mineri di sùrfuru dâ Sicilia."
full,x,"L'articulazzioni dî prubbrimàtichi nnistati è tali di cuimmòrciri nta l'argumenti di discussioni dritti custituzziunali e custioni d'uppurtunitati pulìtichi, essènnusi addirittura sviluppata na jurisprudenza spicialìstica (p'asempiu li mai rispittati sintenzi dâ Corti Custituzziunali). 'N particulari si riteni ca la situazzioni taliana, bucciata di diversi assuciazzioni suvranazziunali a causa dâ prisunta cuncintrazzioni di mass-media ntê manu di Silvio Berlusconi, è 'n cuntrastu cû funnamintali artìculu 21 dâ Custituzzioni (libbirtati di sprissioni), armenu ntô dilicatìssimu campu tv."
full,x,"A partira d'a rinascimentu prenna corpu 'na nova conceziuna scientifica dlu tempu, honnata subba 'a meccanica galileiana cchi concepiscia lu tempucomu 'na successiuna d'istanti, mentre parallelamente Newton introducia'a sua cunceziuna dlu tempu e spaziu assoluti ('a prima legge d'a dinamica). Contru 'a pusiziuna newtoniana si ponanu sia l' empiristi, cchi ribadiscianu in accordu ccu S. Agustinu lu carattara psicologicu dlu tempu, sia Leibniz cchi ravvisa 'ntro lu tempu 'n ordine d'esistenzi successivi. 'A contraddiziuna tra carattara soggettivu e oggettivu vena risorvuta 'e Kant cchi vida 'ntro lu tempu, comu 'ntro lu spaziu, 'a horma a priori dill'intuiziuna empirica (infatti l'esperienza persunala vena costruita 'ntro lu spaziu e 'ntro lu tempu)."
full,x,"L'avutri canzuni ri l'album riflettunu maggiormente i tematiche ru gruppu: Crazy Little Thing Called Love, omaggiu ru Mercury o rock ann roll cumposta na vasca ra bagnu ru Bayerischerhof ri Mònacu, testimoniannu lu so gustu pi citazioni musicali ri gustu retrò, mentri canzuni comu “Sail Away Sweet Sister”, l'intricanti Save Me e Play the Game riportanu a li classici brani corali e classici ca ficiru addivintari famusu lu gruppu. Pur nun rapprisintannu forsi lu vertici criativu ru gruppu, The Game influinzò tutti i loro successivi travagghi, putennulu cunsidirari na tappa funnamentali da loro carriera 'n quantu fici trasiri lu gruppu dintra na fasi commerciali da lu punti ri vista artistico, fasi ca durò pi tutti l'anni uttanti finu a finiri ntô 1991 cu l'album Innuenno."
full,x,"A canzuni fu spissu scanciata comu no slogan r'aiutu pi la picciuttanza nivura africana, ma l'origini ra canzuni è divìersa: si dici ca fu ispirara ra na frasi ca spissu Brian May si sinteva diri ra so mugghieri Anita Dobson, ca lu immitava a pigghiari decisioni 'n modu dicisu. Lu branu è attribuitu a tutti i cumpunenti ru gruppu (comu usu di Queen a partìri dall'album The Miracle), ma fu criatu quarchi annu prima ra May. A canzuni accumincia cu na brevi introduzioni ri armonie vucali, prima cumposte ra Freddie Mercury, poi passa a un rock a mità tra pop e hard rock, n' granni parti scrittu ra Roger Taylor. L'iniziu ra canzuni era statu criatu pi n'avutra canzuni, ca nun fu mai pubbricata, chiamata “A New Life Is Born”."
full,x,"The Works è l'unnicèsimu album 'n studiu dû gruppu musicali ngrisi li Queen, pubbricatu 'n furmatu LP lu 27 di frivaru 1984. Doppu un annu di pausa, lu gruppu turnò a riggistrari un novu album 'n studio. Dâ nisciuta di l'album pricidenti, Hot Space (1982), 'n parti di picca successu cummirciali, li cosi èranu canciati ntô munnu dâ mùsica. Nnî dui anni succissivi, Freddie Mercury, Brian May e Roger Taylor si èranu didicati puru a prugetti nnividuali. Nna stu album sunnu prisenti tutti i bullu ri fabbrica ru gruppu, da li arranciamenti ricchi a li virtuosismi vucali e a li granni riff ri chitarra e bassu, turnannu a fari felici i critici e i fan cchiù accaniti arristati dilusi ri l'album pricirenti, divìersu da lu stili classicu ru gruppu. Nun mancanu però puru ccà arranciamenti cchiù vicina a musica pop ca a chidda rock."
full,x,"Macari quannu la qualitati dî mminnzioni nun era straurdinaria, iddu dimustrau n'abbilitati unica ntô brivittàrili e ntô battiri li sô cuncurrenti pû sô ascinnenti e pâ megghia prisintazzioni supra lu mircatu. P'asempiu, Edison nun mmintau la lampaduzza elèttrica. Nummàrusi pruggetti avìanu già stati elabburati di Joseph Swan, Henry Woodward, Mathew Evans, James Bowman Linnsay, William Sawyer e Heinrich Goebel. Edison riprinnìu li carattiristichi di sti pricidenti travagghi e nnirizzau li sô addipinnenti versu l'ubbièttivu di rializzari na lampada c'avissi na durata majuri. Doppu aviri accattatu lu brivettu di Woodward e Evans dû 1875, li sô mpiègati spirimintaru cûn granni nummàru di diffirenti matiriali ô scopu d'aumintari la durata dî lampadi. Ntô 1879 ragghiunseru/ragghiunceru l'ubbièttivu di rènniri lu prudottu cummircializzàbbili."
full,x,"Lu brivettu vinni cuncessu dui anni doppu ntô 1933. Thomas Edison era ateu. Si spusau dui voti, la prima ntô 1871 cu Mary Stilwell (1855-1884), cu cui happi tri figghi - Marion Estelle, Thomas Jr., e William Leslie - prima ch'idda murissi a l'etati di 29 anni, prubbabbirmenti pi frevi tifòidi. Si spusau na sècunna vota cu Mina Miller (1865-1946), e happi àutri tri figghi: Madeleine, Charles (ca prinnìu mmanu la mprisa paterna) e Theodore Miller. Accattau na casa (ditta ""Glenmont"") ntô 1886 comu rijalu di nozzi pi Mina a West Orange ntô New Jersey (unni sunnu tuttora cunzirvati li cìnniri di Thomas e Mina Edison). I 13,5 acri (55.000 m²) dâ prupitati sunnu affidati ô ""National Park Service"" comu ""Edison National Historical Site""."
full,x,"Tia Carriri (Honolulu, 2 di jinnaru 1967) è n'attrici, mudella e cantanti statunitenza. È d'urrìggini filippina, cinisa e spagnola. Lu sò veru nomu è Althea Rae Duhinio Janairo: pari ca lu nomu d'arti ""Tia"" veni dû fattu ca sò soru â nica, Alissandra, stracanciava pi chiamàrila lu nomu d'idda e ammeci di Althea, la chiamava Tia. Nzinu di quannu era picciuttedda pruvau la carrera di cantanti: accusì, ntô 1985, participau a la trasmissioni tilivisiva Star Search, unni, pirò, già ô primu turnu non passau. Scuntenta, si nni jìu a travagghiari nta na drugherìa di Waikiki unni vinni uccasiunarmenti nutata dû pruduttori Mike Greco ca la vosi cu iddu. Nucuraggiata dî sò stissi ginitura, fici un pruvinu p'aviri na parti ntô film Aloha Summer, unni appi un successu bunazzu. Doppu picca tempu si trasfirìu a Los Angeles, 'n California."
full,x,"Dintra la Casa dill'Androne s'attruvau puru parti di 'un themenos, 'nmurettu cha sirviva pri isulari la zzona sacra di lu santuariu mportanti. Forsi cha lu santuariu è 'lu stissu dâ stipe votiva di chiazza San Franciscu[20], forsi priciò ntempiu di Persefone o Demetra[3]. Antichità di Catania;
Foru rumanu; 
Anfitiatru rumanu di Catania; 
Tiatru rumanu di Catania; 
Odeon; 
Termi di Catania; 
Termi Achilliani; 
Termi di lu nnirizzu; 
Pantiùni;
Petra do' Malucunsigghiu;"
full,x,"a strùttura cha si po' viriri apparteni a li granni costruziuna di l'ebbìca antinina e gliè furmata di 'na scena articulata e monumentali cu' tutti li culonni e li finti pruspettivi, 'un pulpitum allicchittatu di marmori, l'orchestra cô diamitru di quarchi 22 metri in opus sectile a cerchij e quatri, distruggiuta e abbissata mpocu mali ntô IV sèculu, cha soventi si jnchi di aqua di na sorgenti cha s'attova sutta la Muntivirgini, cha a li vôti si pinzau malamenti fossi lu ciumi Chamasenu[13]. Lu Tiatru avi puru li dui parodoi appizzati di li casi custrujuti supra, na di li carceris cha addivintau palazzedda e la cavea cha avi 98 mtra di diamitru. La cavea avìa vintunu serij di sedìli ccu dui praecintiones cha li dividianu, mentri verticalmenti c'erunu novi punte e ottu scalazze."
full,x,"Punennu tali enirgia uguali a la massa di Planck pì 

c

2

}

 si ottiene pì 

T

 la tempiratura cìrcata:
Pì un oscillaturi armonicu 'n echilibriu termicu ca scancìa futuni di frechenza 

ν

P

}

 esisti a probabilitati ca si genìri un purtùsu nìuru tutti li voti ca avveni lu scancìu di un quantu d'enirgia 

h

ν

P

}

 e na frichenza cchìu avuta violerebbe a relativitati ginirali di Albert Einstein (viri lunchizza di Planck). Ecco picchì a timpiratura di Planck eni un limiti supìriuri."
full,x,"Si taliassi ca pì li cunnìzioni pricirentìmenti posti, un futuni pì essìri ""ammissibili"", e chinni nun viulari a relativitati ginirali,avi a rispìttari a cunnìzzioni: 

1
−
α
>
0

, cu 

α
>
0

 e la cunnìzzoni:
Eni propriu chidda ca, 'n un certu sensu, vieta l'esistenza di futuni ""inammissibili"" e fa ristari valida a Liggi di Wien (ammìttennu ca 

0
<
α
<
1

), fermu rìstannu ca la distribuzzioni spìttrali assegna ancùora, a simili futuni, a pussibilitati d'esistiri. Quali cunclusioni si ponnu trarri quannu 

β

 supìra lu valuri supracitatu? Lu puntu di intersìzioni tènni ad avvicinarisi a 3 da sinistra e cumparirannu futuni ""inammissibili"" (pì li quali 

1
−
α
<
0

). A liggi di Wien, a un certu puntu, accumincerani a esprìmiri lu sò massimu prima pì 

α
=
1

, poi si sposterà nta riggiuni di inammissibilitati dì futuni (

α
>
1

)."
full,x,"Doppu Richter, li sismòluggi svilupparu diversi scali di magnitùtini. La maiuri parti dî scali 'n usu ntô munnu uccidintali sunnu mutuamenti cunzistenti ô puntu d'usari comu è gghiè lu tèrmini ""Scala Richter"" quannu si rifirìscinu li valuri ô pùbbricu. Àutri scali (e maneri di discrìviri la diminzioni di li tirrimoti) sunnu usati 'n àutri àrî giogràfichi e dî spicialisti 'n tirrimoti. La stampa a voti ripurta sti valuri comu ""magnitùtini Richter"", criannu cunfusioni ntô pùbbricu. L'effetti dû tirrimotu sunnu discrivuti 'n tèrmini di ntinzitati nta na scala ca tenta di quantificari la gravitati dû cutuliamentu 'n un datu puntu. Asìstinu diversi scali di ntinzitati, cu diversi gradi di cunzistenza l'uni cu l'àutri. La cchiù canusciuta è la Scala Mircalli, mmintata dû vurcanòlugu talianu Giuseppi Mircalli, ma la cchiù cunzistenti e analìtica Scala Macrusìsmica Europea sta divinennu d'utilizzu sempri chiù frichenti."
