Dialect,AI model,Domain,Dialectal question,Dialectal answer,Italian question,Italian answer,Full text
Sicilian,Gemini 2.5 - flash,wiki,Chi cosa è l'acitu di pàssula e di unni veni urigginariamenti?,l'acitu fattu chî dàttuli e macari un pruduttu tradizziunali di l'Orienti Mizzanu è.,Che cos'è l'aceto di datteri e da dove proviene originariamente?,È l'aceto fatto con i datteri ed è anche un prodotto tradizionale del Medio Oriente.,"L'acitu di pàssula è nturpidàtu e di culuri marroni picca picca scuru e avi un sapuri dilicatu. Èni l'acitu fattu chî dàttuli e macari un pruduttu tradizziunali di l'Orienti Mizzanu è. L'acitu fattu pi mmenzu dâ birra veni pruduciutu nnô Rignu Unciutu, Girmania, Austria e Paisi Vasci, sippuru lu sou sapuri addipenni di na particulari muzzina di birra cu cui veni faciutu. Ntô spissuliddu si dici ca avi un sapuri di Maltu. Chiddu pruduciutu n Bavarìa è di culuri d'oru chiaru e c'un sapuri forti, ma picca curpusu. L'acitu fattu di mìeli è raru, pirò aciti di mìeli, ca s'attruòvanu nnô cummèrciu, sunnu pruduciùti nna Tàlia e n Frància. L'acitu nìvuru Cinisi èni un pruduttu mmicchiatu, arricavatu: dû risu, dû furmèntu, dû mìgghiu, dû sorghum, o di na cumminazzioni di chisti. Havi un culuri a usu ncchjòstru nìvuru e un sapuri di maltu curpusu."
Sicilian,Gemini 2.5 - flash,wiki,Unni veni pruduciutu l'acitu fattu cu la birra?,"nnô Rignu Unciutu, Girmania, Austria e Paisi Vasci",Dove viene prodotto l'aceto fatto con la birra?,"Nel Regno Unito, Germania, Austria e Paesi Bassi","L'acitu di pàssula è nturpidàtu e di culuri marroni picca picca scuru e avi un sapuri dilicatu. Èni l'acitu fattu chî dàttuli e macari un pruduttu tradizziunali di l'Orienti Mizzanu è. L'acitu fattu pi mmenzu dâ birra veni pruduciutu nnô Rignu Unciutu, Girmania, Austria e Paisi Vasci, sippuru lu sou sapuri addipenni di na particulari muzzina di birra cu cui veni faciutu. Ntô spissuliddu si dici ca avi un sapuri di Maltu. Chiddu pruduciutu n Bavarìa è di culuri d'oru chiaru e c'un sapuri forti, ma picca curpusu. L'acitu fattu di mìeli è raru, pirò aciti di mìeli, ca s'attruòvanu nnô cummèrciu, sunnu pruduciùti nna Tàlia e n Frància. L'acitu nìvuru Cinisi èni un pruduttu mmicchiatu, arricavatu: dû risu, dû furmèntu, dû mìgghiu, dû sorghum, o di na cumminazzioni di chisti. Havi un culuri a usu ncchjòstru nìvuru e un sapuri di maltu curpusu."
Sicilian,Gemini 2.5 - flash,wiki,Comu veni pruduciutu l'acitu?,L'acitu è un lìchitu àcitu (pH n gèniri ntrô 2 e 3) pruduciùtu pi mmenzu dâ firmintazzioni di l'etanolu,Come viene prodotto l'aceto?,L'aceto è un liquido acido (pH generalmente tra il 2 e il 3) prodotto per mezzo della fermentazione dell'etanolo.,"L'acitu è un lìchitu àcitu (pH n gèniri ntrô 2 e 3) pruduciùtu pi mmenzu dâ firmintazzioni di l'etanolu ca s'attruòva: ntô vinu, ntô sidru, ntâ birra, nta àvutri bivanni firmintati e nta àvutri alimenta videmma, comu li ciriali, la frutta e lu mìeli, e dunni veni trasfurmatu n àcitu acìticu. L'acìtu cumuni avi na cuncintrazzioni tipica d'àcitu acìticu chi va dû 5% a l'8%. L'àcitu tartàricu e l'àcitu cìtricu s'attruòvanu nna na cuncintrazzioni cchiù scarsa, ntê acìti naturali, nzièmmula a àvutri tipa di àciti. Li vini ntê vutti sunnu particularmenti vurniràbbuli a l'attacchi dû battìriu acìticu “Acetobacter suboxydans” siddu li vutti nun vennu chiujùti bona di tutti li latàti o siddu arrìvanu a timpiraturi troppu jàvuti. L'acìtu avi statu usatu dî tempi di l'antichitati e èni un limìntu mpurtanti dâ cucina Europea, Asiàtica e di àvutri cucini videmma."
Sicilian,Gemini 2.5 - flash,wiki,Qual è la cuncintrazzioni tipica d'àcitu acìticu ntô acitu cumuni?,L'acìtu cumuni avi na cuncintrazzioni tipica d'àcitu acìticu chi va dû 5% a l'8%.,Qual è la concentrazione tipica di acido acetico nell'aceto comune?,L'aceto comune ha una concentrazione tipica di acido acetico che va dal 5% all'8%.,"L'acitu è un lìchitu àcitu (pH n gèniri ntrô 2 e 3) pruduciùtu pi mmenzu dâ firmintazzioni di l'etanolu ca s'attruòva: ntô vinu, ntô sidru, ntâ birra, nta àvutri bivanni firmintati e nta àvutri alimenta videmma, comu li ciriali, la frutta e lu mìeli, e dunni veni trasfurmatu n àcitu acìticu. L'acìtu cumuni avi na cuncintrazzioni tipica d'àcitu acìticu chi va dû 5% a l'8%. L'àcitu tartàricu e l'àcitu cìtricu s'attruòvanu nna na cuncintrazzioni cchiù scarsa, ntê acìti naturali, nzièmmula a àvutri tipa di àciti. Li vini ntê vutti sunnu particularmenti vurniràbbuli a l'attacchi dû battìriu acìticu “Acetobacter suboxydans” siddu li vutti nun vennu chiujùti bona di tutti li latàti o siddu arrìvanu a timpiraturi troppu jàvuti. L'acìtu avi statu usatu dî tempi di l'antichitati e èni un limìntu mpurtanti dâ cucina Europea, Asiàtica e di àvutri cucini videmma."
Sicilian,Gemini 2.5 - flash,wiki,"Di chi duttrina si parra quannu si menziona ""l'uriggini""?",dâ duttrina libbirista dû laissez faire,"Di quale dottrina si parla quando si menziona ""l'origine""?",dalla dottrina liberista del laissez-faire,"N àutri tèrmini, chista è l'uriggini dâ duttrina libbirista dû laissez faire (""lassati faciri"" 'n francisi)."
Sicilian,Gemini 2.5 - flash,wiki,"Comu si traduci la sprissioni ""laissez faire"" 'n lingua francisi, secunnu lu testu?","""lassati faciri"" 'n francisi","Come si traduce l'espressione ""laissez faire"" in lingua francese, secondo il testo?","""lasciate fare"" in francese","N àutri tèrmini, chista è l'uriggini dâ duttrina libbirista dû laissez faire (""lassati faciri"" 'n francisi)."
Sicilian,Gemini 2.5 - flash,wiki,"Cui ricevi l'anuri maiuri ntâ citati, nonustanti lu patronu ufficiali?","Sibbeni lu patronu ufficiali dâ citati sìa San Girlannu, è a San Calòggiru ca sunnu tribbutati l'anuri maiuri.","Chi riceve gli onori maggiori nella città, nonostante il patrono ufficiale?","Sebbene il patrono ufficiale della città sia San Gerlando, è a San Calogero che sono tributati gli onori maggiori.","Li tradizzioni pupulari lucali sunnu diffusi pressu li novi ginirazzioni grazzi a lu mpegnu prufusu d'arcuni assuciazzioni. Sibbeni lu patronu ufficiali dâ citati sìa San Girlannu, è a San Calòggiru ca sunnu tribbutati l'anuri maiuri. Pi lu Santu Niru la citati si mubbìlita li primi dui dumìnichi di giugnettu: la prucissioni, rigurusamenti a spadda, è accumpagnata di li grida di li fideli, di li canti e di la banna. Sempri a giugnu li festi di Pirsèfuni, ricchi di rapprisintazzioni clàssichi ntô scinariu ncumparàbbili dû tempiu d'Era; tra l'attivitati d'astati ci sunnu spittàculi ntâ valli tra chisti lu Blues Wine Soul Festival manifistazzioni ca si svorgi ntô misi di giugnettu ca liga la mùsica a lu vinu e la rassigna: Momenti di folklore internazionale n austu. A dicèmmiru si svòrginu li clàssichi nuveni pi li strati dâ citati."
Sicilian,Gemini 2.5 - flash,wiki,Comu si svorgi la prucissioni pi lu Santu Niru?,"la prucissioni, rigurusamenti a spadda, è accumpagnata di li grida di li fideli, di li canti e di la banna.",Come si svolge la processione per il Santo Nero?,"La processione, rigorosamente a spalla, è accompagnata dalle grida dei fedeli, dai canti e dalla banda.","Li tradizzioni pupulari lucali sunnu diffusi pressu li novi ginirazzioni grazzi a lu mpegnu prufusu d'arcuni assuciazzioni. Sibbeni lu patronu ufficiali dâ citati sìa San Girlannu, è a San Calòggiru ca sunnu tribbutati l'anuri maiuri. Pi lu Santu Niru la citati si mubbìlita li primi dui dumìnichi di giugnettu: la prucissioni, rigurusamenti a spadda, è accumpagnata di li grida di li fideli, di li canti e di la banna. Sempri a giugnu li festi di Pirsèfuni, ricchi di rapprisintazzioni clàssichi ntô scinariu ncumparàbbili dû tempiu d'Era; tra l'attivitati d'astati ci sunnu spittàculi ntâ valli tra chisti lu Blues Wine Soul Festival manifistazzioni ca si svorgi ntô misi di giugnettu ca liga la mùsica a lu vinu e la rassigna: Momenti di folklore internazionale n austu. A dicèmmiru si svòrginu li clàssichi nuveni pi li strati dâ citati."
Sicilian,Gemini 2.5 - flash,wiki,Sutta lu regnu di quali tirannu vinni fabbricata na prutezzioni difinziva cu un muragghiuni ntornu a cità?,"Ntô regnu dû tirannu Falaride (570-554 a.C.), vinni fatta na prutezzioni difinziva cu un muragghiuni ntornu a cità.",Sotto il regno di quale tiranno venne fabbricata una protezione difensiva con un muraglione intorno alla città?,"Nel regno del tiranno Falaride (570-554 a.C.), venne realizzata una protezione difensiva con un muraglione intorno alla città.","Li ducumenti archiulòggichi addimustraru macari la prisenza di àutri nzidiamenti grechi 'n èbbica cchiù antica, agghiri ô VII sèculu a.C. Akragas era un cràssicu nzidiamentu grecu, misu ntô ciancu di na cullina dû liturali. Dâ culunizzazioni ntô VI sèculu a.C., la citati pruspirau vilocimenti. Ntô regnu dû tirannu Falaride (570-554 a.C.), vinni fatta na prutezzioni difinziva cu un muragghiuni ntornu a cità. Lu spanziunìsimu pulìticu di Akragas, arrivò ô màssimu cô regnu di Terone (488-472 a.C.). Dopu la dicisiva scunfitta ch'èppiru li cartagginisi a Imera ntô 480 a.C., Terone ngranniu lu sò dumìniu nzinu ê costi urientali e sittintriunali dâ Sicilia. Li granni Tempî fabbricati nta st'èbbica, foru la cunzichenza dâ prusperitati ecunòmica e curturali ca vitti la cità nta ssu pirìudu. Lu cchiù famusu e llustri citatinu ca campau tannu, fu lu cèlibbri filòsufu e scinziatu Empèdocli."
Sicilian,Gemini 2.5 - flash,wiki,Quali fu lu cchiù famusu e llustri citatinu di Akragas ca campau duranti ddu pirìudu di prusperitati?,"Lu cchiù famusu e llustri citatinu ca campau tannu, fu lu cèlibbri filòsufu e scinziatu Empèdocli.",Quale fu il più famoso e illustre cittadino di Akragas che visse durante quel periodo di prosperità?,"Il più famoso e illustre cittadino che visse allora, fu il celebre filosofo e scienziato Empedocle.","Li ducumenti archiulòggichi addimustraru macari la prisenza di àutri nzidiamenti grechi 'n èbbica cchiù antica, agghiri ô VII sèculu a.C. Akragas era un cràssicu nzidiamentu grecu, misu ntô ciancu di na cullina dû liturali. Dâ culunizzazioni ntô VI sèculu a.C., la citati pruspirau vilocimenti. Ntô regnu dû tirannu Falaride (570-554 a.C.), vinni fatta na prutezzioni difinziva cu un muragghiuni ntornu a cità. Lu spanziunìsimu pulìticu di Akragas, arrivò ô màssimu cô regnu di Terone (488-472 a.C.). Dopu la dicisiva scunfitta ch'èppiru li cartagginisi a Imera ntô 480 a.C., Terone ngranniu lu sò dumìniu nzinu ê costi urientali e sittintriunali dâ Sicilia. Li granni Tempî fabbricati nta st'èbbica, foru la cunzichenza dâ prusperitati ecunòmica e curturali ca vitti la cità nta ssu pirìudu. Lu cchiù famusu e llustri citatinu ca campau tannu, fu lu cèlibbri filòsufu e scinziatu Empèdocli."
Sicilian,Gemini 2.5 - flash,wiki,A quali scopu Turing usau li sô capacitati matimàtichi duranti la Sècunna Verra Munniali?,pi dicifrari li còdici usati ntê cumunicazzioni tudischi,Per quale scopo Turing usò le sue capacità matematiche durante la Seconda Guerra Mondiale?,per decifrare i codici usati nelle comunicazioni tedesche,"Duranti la Sècunna Verra Munniali (1939-1945) Turing mittìu li sô capacitati matimàtichi ô sirvizziu dû Department of Communications ngrisi pi dicifrari li còdici usati ntê cumunicazzioni tudischi, un cumpitu particularmenti difficili 'n quantu li tudischi avìanu sviluppatu un tipu di machina criptatrici chiamata Enigma ch'era capaci di figghiari un còdici ca mutava custantimenti, accussì di rènniri ogni vota nzufficienti lu tempu di dicudifica a dispusizzioni dî scinzati nimici. Câ ntrasuta 'n verra dâ Ngriterra Turing e li sô cumpagni travagghiaru stabbirmenti â dicrittazzioni. La mmintiva di Turing ci pirmittìu di criari un strumenti chiamatu Colossus (n'ammassu di servumutura e mitallu, ma comli gghiè un primu passu versu un computer diggitali) ca dicifrava 'n modu viloci e efficienti/afficaci li còdici tudischi criati cu Enigma, sizziunannu ogni missaggiu 'n purzioni di diminsioni tali ca lu sô significati putìa vèniri currittamenti svilatu."
Sicilian,Gemini 2.5 - flash,wiki,"Quali strumentu criau Turing grazzi â sô mmintiva, e comu era discrittu?","un strumenti chiamatu Colossus (n'ammassu di servumutura e mitallu, ma comli gghiè un primu passu versu un computer diggitali)","Quale strumento creò Turing grazie alla sua inventiva, e come era descritto?","uno strumento chiamato Colossus (un ammasso di servomotori e metallo, ma comunque un primo passo verso un computer digitale)","Duranti la Sècunna Verra Munniali (1939-1945) Turing mittìu li sô capacitati matimàtichi ô sirvizziu dû Department of Communications ngrisi pi dicifrari li còdici usati ntê cumunicazzioni tudischi, un cumpitu particularmenti difficili 'n quantu li tudischi avìanu sviluppatu un tipu di machina criptatrici chiamata Enigma ch'era capaci di figghiari un còdici ca mutava custantimenti, accussì di rènniri ogni vota nzufficienti lu tempu di dicudifica a dispusizzioni dî scinzati nimici. Câ ntrasuta 'n verra dâ Ngriterra Turing e li sô cumpagni travagghiaru stabbirmenti â dicrittazzioni. La mmintiva di Turing ci pirmittìu di criari un strumenti chiamatu Colossus (n'ammassu di servumutura e mitallu, ma comli gghiè un primu passu versu un computer diggitali) ca dicifrava 'n modu viloci e efficienti/afficaci li còdici tudischi criati cu Enigma, sizziunannu ogni missaggiu 'n purzioni di diminsioni tali ca lu sô significati putìa vèniri currittamenti svilatu."
Sicilian,Gemini 2.5 - flash,wiki,Cu fici un accordu cu l'Alfa Romeo pì la fornitura di mutura e pì quali pirìudu?,"Bernie Ecclestone, prupritariu dâ Brabham, fici un accordu cu l'Alfa Romeo pì la fornitura di mutura dâ 1976 ô 1979.",Chi fece un accordo con l'Alfa Romeo per la fornitura di motori e per quale periodo?,"Bernie Ecclestone, proprietario della Brabham, fece un accordo con l'Alfa Romeo per la fornitura di motori dal 1976 al 1979.","N entrammi i casi l'esperienza fu fallimintari, vistu ca spissu i monopostu manco si qualificavanu a li gari. Succìssivamenti Bernie Ecclestone, prupritariu dâ Brabham, fici un accordu cu l'Alfa Romeo pì la fornitura di mutura dâ 1976 ô 1979. I prupulsuri, pruggìttati da Carlo Chiti, eranu boxer a 12 cilindri e producevanu na putenza di 510 bhp contru i 465 bhp di l'onniprisenti Cosworth DFV. A configurazioni dû muturi era però cumplicata. Nfatti, sulu pì cancìari i cannili lu prupulsuri annava livatu. N'avutru difettu ca avia era lu cunsumu di carburanti; pì ovviari a chistu eranu nstallati quattru serbatoi da 214 L. Inoltre, i mutura Alfa Romeo eranu assai granni."
Sicilian,Gemini 2.5 - flash,wiki,"Pi ovviari a lu cunsumu elevatu di carburanti, chi suluzioni aduttaru?",eranu nstallati quattru serbatoi da 214 L.,"Per ovviare al consumo elevato di carburante, che soluzioni adottarono?",Furono installati quattro serbatoi da 214 L.,"N entrammi i casi l'esperienza fu fallimintari, vistu ca spissu i monopostu manco si qualificavanu a li gari. Succìssivamenti Bernie Ecclestone, prupritariu dâ Brabham, fici un accordu cu l'Alfa Romeo pì la fornitura di mutura dâ 1976 ô 1979. I prupulsuri, pruggìttati da Carlo Chiti, eranu boxer a 12 cilindri e producevanu na putenza di 510 bhp contru i 465 bhp di l'onniprisenti Cosworth DFV. A configurazioni dû muturi era però cumplicata. Nfatti, sulu pì cancìari i cannili lu prupulsuri annava livatu. N'avutru difettu ca avia era lu cunsumu di carburanti; pì ovviari a chistu eranu nstallati quattru serbatoi da 214 L. Inoltre, i mutura Alfa Romeo eranu assai granni."
Sicilian,Gemini 3 pro - preview,wiki,Quali fu lu primu eventu a dibbuttari nnû 2023 didicatu a na liggenna dû wrestling?,"lu prima a dibbuttari fu WrestleDream, aventu pi ricurdari la liggenna dû wrestling Antonio Inoki",Qual è stato il primo evento a debuttare nel 2023 dedicato a una leggenda del wrestling?,"Il primo a debuttare è stato WrestleDream, per ricordare la leggenda del wrestling Antonio Inoki.","Nnû 2023 dibbuttaru àutri pay-per-view: lu prima a dibbuttari fu WrestleDream, aventu pi ricurdari la liggenna dû wrestling Antonio Inoki, chi si tenni la prima vota lu primu ottùviru â Climate Pledge Arena di Seattle, nnû Statu di Washington; l'àutru fu Worlds Enn, chi s'appi lu 30 dicèmmiru â Nassau Veterans Memorial Coliseum di Unionnale, nnû statu di Nova York: chistu fu l'aventu chi appi la finali dû turnèu chiamatu Continental Classic e lu primu pay-per-view nnû statu di Nova York. La All Elite Wrestling funnàu nnû 2020 na mprisa didicata ô sviluppu di vidèojoca, chiamata AEW Games, pâ pruduzziuni di dui diversi titula pê smartphone: AEW Casino e AEW Elite GM; vidè s'avi n'jocu, AEW Fight Forever, un vidèojocu pi console sviluppatu di Yuke's."
Sicilian,Gemini 3 pro - preview,wiki,Chi cosa criau la All Elite Wrestling nnû 2020?,"La All Elite Wrestling funnàu nnû 2020 na mprisa didicata ô sviluppu di vidèojoca, chiamata AEW Games",Che cosa ha creato la All Elite Wrestling nel 2020?,"La All Elite Wrestling ha fondato nel 2020 un'impresa dedicata allo sviluppo di videogiochi, chiamata AEW Games.","Nnû 2023 dibbuttaru àutri pay-per-view: lu prima a dibbuttari fu WrestleDream, aventu pi ricurdari la liggenna dû wrestling Antonio Inoki, chi si tenni la prima vota lu primu ottùviru â Climate Pledge Arena di Seattle, nnû Statu di Washington; l'àutru fu Worlds Enn, chi s'appi lu 30 dicèmmiru â Nassau Veterans Memorial Coliseum di Unionnale, nnû statu di Nova York: chistu fu l'aventu chi appi la finali dû turnèu chiamatu Continental Classic e lu primu pay-per-view nnû statu di Nova York. La All Elite Wrestling funnàu nnû 2020 na mprisa didicata ô sviluppu di vidèojoca, chiamata AEW Games, pâ pruduzziuni di dui diversi titula pê smartphone: AEW Casino e AEW Elite GM; vidè s'avi n'jocu, AEW Fight Forever, un vidèojocu pi console sviluppatu di Yuke's."
